"date","LE_downscaled"
"2022-05-28",9.0116271355507
"2022-05-29",9.00868088288042
"2022-05-30",9.01114292692564
"2022-05-31",9.0145265737378
"2022-06-01",9.01752660186833
"2022-06-02",9.01940361786229
"2022-06-03",9.02840553811597
"2022-06-04",9.02426375675674
"2022-06-05",9.01845929630204
"2022-06-06",9.02083811459937
"2022-06-07",9.02001235913215
"2022-06-08",9.02001037028156
"2022-06-09",9.01674942025212
"2022-06-10",9.0178190393997
"2022-06-11",9.02525152705301
"2022-06-12",9.02394102750095
"2022-06-13",9.02410174192769
"2022-06-14",9.01616951731585
"2022-06-15",9.01805808394209
"2022-06-16",9.02166907167584
"2022-06-17",9.02312513979244
"2022-06-18",9.0205145439068
"2022-06-19",9.0246621388293
"2022-06-20",9.01755972388012
"2022-06-21",9.02280952450223
"2022-06-22",9.02343387059982
"2022-06-23",9.02107953046362
"2022-06-24",9.02190681581592
"2022-06-25",9.02203999231137
"2022-06-26",9.01958330286391
"2022-06-27",9.01969498447411
"2022-06-28",9.02176576041235
"2022-06-29",9.02610443798025
"2022-06-30",9.01958269090988
"2022-07-01",9.00590253509672
"2022-07-02",9.01150673359559
"2022-07-03",9.02031206361761
"2022-07-04",9.02612310257812
"2022-07-05",9.01750174123592
"2022-07-06",9.02210891363384
"2022-07-07",9.02321861577029
"2022-07-08",9.03147441107471
"2022-07-09",9.02733339465802
"2022-07-10",9.02293566352636
"2022-07-11",9.0233734401395
"2022-07-12",9.01766949313399
"2022-07-13",9.02819510242441
"2022-07-14",9.02127902747692
"2022-07-15",9.01999790171823
"2022-07-16",9.02467651974897
"2022-07-17",9.02248809564875
"2022-07-18",9.02200694679384
"2022-07-19",9.01640106542139
"2022-07-20",9.02131551523587
"2022-07-21",9.01571315259908
"2022-07-22",9.01752751979937
"2022-07-23",9.01495295270716
"2022-07-24",9.02011386700663
"2022-07-25",9.01970523470409
"2022-07-26",9.02170510046927
"2022-07-27",9.01335850648587
"2022-07-28",9.01498844604082
"2022-07-29",9.01886716366204
"2022-07-30",9.02053450890698
"2022-07-31",9.02467843210531
"2022-08-01",9.02445346250558
"2022-08-02",9.02140065334009
"2022-08-03",9.01918423234306
"2022-08-04",9.02061054419502
"2022-08-05",9.01435101942587
"2022-08-06",9.0178104720433
"2022-08-07",9.01269055866375
"2022-08-08",9.01948561970211
"2022-08-09",9.01549177822927
"2022-08-10",9.01558969087383
"2022-08-11",9.02462664549565
"2022-08-12",9.01796720876886
"2022-08-13",9.02115472431488
"2022-08-14",9.0136650189599
"2022-08-15",9.01886203854705
"2022-08-16",9.01837354624379
"2022-08-17",9.01841431768094
"2022-08-18",9.01423972028693
"2022-08-19",9.01664102789482
"2022-08-20",9.02164336960664
"2022-08-21",9.013592043442
"2022-08-22",9.02493897153295
"2022-08-23",9.01840705072685
"2022-08-24",9.01425968528711
"2022-08-25",9.0097622056488
"2022-08-26",9.02921936047964
"2022-08-27",9.01863255578636
"2022-08-28",9.01826140566807
"2022-08-29",9.03196741653893
"2022-08-30",9.02067296350593
"2022-08-31",9.02105046264727
"2022-09-01",9.01824189963341
"2022-09-02",9.02799285161799
"2022-09-03",9.02583020608123
"2022-09-04",9.02415490543392
"2022-09-05",9.01791159744652
"2022-09-06",9.02150131977778
"2022-09-07",9.02942574197576
"2022-09-08",9.01747642163799
"2022-09-09",9.02522819630568
"2022-09-10",9.03187348159555
"2022-09-11",9.02290261800882
"2022-09-12",9.0194177692992
"2022-09-13",9.01573954311656
"2022-09-14",9.02053535034377
"2022-09-15",9.0192653927461
"2022-09-16",9.0192675345852
"2022-09-17",9.02479455038222
"2022-09-18",9.02668992499703
"2022-09-19",9.02261132789124
"2022-09-20",9.02019716924876
"2022-09-21",9.02572433803429
"2022-09-22",9.0223550721418
"2022-09-23",9.01482451885543
"2022-09-24",9.01953143975999
"2022-09-25",9.02442255882714
"2022-09-26",9.02764602667233
"2022-09-27",9.0230041258833
"2022-09-28",9.02228768070442
"2022-09-29",9.02856204535876
"2022-09-30",9.04169411984514
