"date","LE_downscaled"
"2022-05-11",8.86018130008108
"2022-05-12",9.06675884774319
"2022-05-13",8.94888581162351
"2022-05-14",8.91894332484453
"2022-05-15",9.35910266498913
"2022-05-16",9.02906266690686
"2022-05-17",8.75542340527075
"2022-05-18",8.89105535591015
"2022-05-19",9.25294882380767
"2022-05-20",9.1953378919188
"2022-05-21",9.08189473400103
"2022-05-22",8.70878303579042
"2022-05-23",8.8415921351995
"2022-05-24",9.34307742580129
"2022-05-25",9.36777385605652
"2022-05-26",10.1316435906772
"2022-05-27",10.0739003816121
"2022-05-28",9.77647092909875
"2022-05-29",10.0704527318044
"2022-05-30",9.59702146020933
"2022-05-31",9.34656447732109
"2022-06-01",9.04354561050725
"2022-06-02",8.98523951984083
"2022-06-03",8.73768982042308
"2022-06-04",8.80667377506539
"2022-06-05",8.89681644909903
"2022-06-06",8.92380662187941
"2022-06-07",8.83042737863853
"2022-06-08",8.87754056866391
"2022-06-09",9.21127588445846
"2022-06-10",9.35105064368311
"2022-06-11",8.91451626105063
"2022-06-12",8.79792659498182
"2022-06-13",8.8907682862935
"2022-06-14",9.1251944011779
"2022-06-15",8.93237367985057
"2022-06-16",8.88025365798198
"2022-06-17",8.87831453086565
"2022-06-18",8.97106616112112
"2022-06-19",8.7927762283303
"2022-06-20",9.04577180724023
"2022-06-21",8.90174447751806
"2022-06-22",8.91065770767399
"2022-06-23",9.10081037021135
"2022-06-24",8.82649565065373
"2022-06-25",8.92963244645244
"2022-06-26",9.04622211252124
"2022-06-27",8.91414475919379
"2022-06-28",8.85262742899219
"2022-06-29",8.73424498502337
"2022-06-30",8.92676456469403
"2022-07-01",9.62577908121766
"2022-07-02",9.37908214742583
"2022-07-03",9.22959486617143
"2022-07-04",8.75843763624549
"2022-07-05",9.00038666373071
"2022-07-06",8.79507841407945
"2022-07-07",8.8481637778942
"2022-07-08",8.56597715914297
"2022-07-09",8.65979826444084
"2022-07-10",8.80144179058169
"2022-07-11",9.24873002620624
"2022-07-12",9.54841663394061
"2022-07-13",8.88694913462896
"2022-07-14",8.85999273474466
"2022-07-15",8.9348897606082
"2022-07-16",8.71714464197712
"2022-07-17",8.75725277047484
"2022-07-18",9.10833046840417
"2022-07-19",9.20372764218556
"2022-07-20",8.87630222914114
"2022-07-21",9.12720388849439
"2022-07-22",9.03887650762481
"2022-07-23",9.13870918842413
"2022-07-24",8.94766154414077
"2022-07-25",8.93830926633585
"2022-07-26",9.20628031024728
"2022-07-27",9.15522132019707
"2022-07-28",9.32280805933994
"2022-07-29",9.04659361437808
"2022-07-30",8.87811189348919
"2022-07-31",8.82777339188859
"2022-08-01",8.90920828755075
"2022-08-02",9.32957389618708
"2022-08-03",9.49801058654785
"2022-08-04",9.33275417723419
"2022-08-05",9.34642657132877
"2022-08-06",9.3097379485587
"2022-08-07",9.35317552172787
"2022-08-08",9.00403976532288
"2022-08-09",9.0446854457498
"2022-08-10",9.16389251126447
"2022-08-11",8.70414489139604
"2022-08-12",9.00181919740591
"2022-08-13",8.81274445313497
"2022-08-14",9.24097351774088
"2022-08-15",9.12685490190161
"2022-08-16",8.97128287053761
"2022-08-17",9.07346276761417
"2022-08-18",9.26194085738779
"2022-08-19",9.12499457820945
"2022-08-20",9.08774870265413
"2022-08-21",9.32101528143993
"2022-08-22",9.07473488003303
"2022-08-23",9.16611026477342
"2022-08-24",9.39419551841963
"2022-08-25",10.0357454522707
"2022-08-26",8.90907038155845
"2022-08-27",9.0412462391661
"2022-08-28",9.13138609879175
"2022-08-29",8.72952240838881
"2022-08-30",8.89656878119448
"2022-08-31",8.89706130259558
"2022-09-01",9.2425861735285
"2022-09-02",8.88079402431919
"2022-09-03",8.96799001317024
"2022-09-04",9.06119757752274
"2022-09-05",9.12887001803412
"2022-09-06",9.29401947984354
"2022-09-07",8.63056219407144
"2022-09-08",8.8743574732088
"2022-09-09",8.8003300994192
"2022-09-10",8.71934832344605
"2022-09-11",9.09494514392624
"2022-09-12",9.09824363010961
"2022-09-13",9.20759463878622
"2022-09-14",9.08030740788548
"2022-09-15",9.15441077069125
"2022-09-16",8.8785621987702
"2022-09-17",8.90039637608304
"2022-09-18",8.76336566466451
"2022-09-19",8.91999309903088
"2022-09-20",9.08239851303417
"2022-09-21",8.91483428915534
"2022-09-22",9.13687982322003
"2022-09-23",9.23845462257525
"2022-09-24",8.99605247540102
"2022-09-25",8.7965756791388
"2022-09-26",8.73183585176998
"2022-09-27",8.8287612490988
"2022-09-28",8.72805610181753
"2022-09-29",8.6384566085291
"2022-09-30",8.73495421584096
