"time","u10","v10","t2m","msdwlwrf","msdwswrf","mslhf","msshf","mtdwswrf","mtnlwrfcs","sst","skt","wind_speed","LE_era5","H_era5"
2022-07-31 01:00:00,-1.72444591960541,-1.04760963858241,301.551513417612,428.099085455992,-0.000443608732894063,-75.8095822702979,-6.33669966531765,0,-272.442865182375,303.420297797515,302.711627762697,2.01772140903904,75.8095822702979,6.33669966531765
2022-07-31 02:00:00,-1.32507987998369,-1.50484077154761,301.418548941163,424.166234115827,-0.000443608732894063,-74.2713297674439,-6.75834619234376,0,-272.808324737267,303.420297797515,302.692163455503,2.0050891341907,74.2713297674439,6.75834619234376
2022-07-31 03:00:00,-1.2780845378921,-2.15459027628765,301.283383833135,421.302605652877,-0.000443608732894063,-73.4762195210363,-5.85006250818601,0,-271.991966365027,303.420297797515,302.688128172304,2.5051465714948,73.4762195210363,5.85006250818601
2022-07-31 04:00:00,-1.24845293665362,-2.24975560778997,301.179954148928,421.671942892798,-0.000443608732894063,-81.198662829283,-6.72347317131153,0,-272.561377707717,303.420297797515,302.66973202831,2.57294287340809,81.198662829283,6.72347317131153
2022-07-31 05:00:00,-1.36830049580286,-1.66366842826184,300.978770093534,419.638901601817,-0.000443608732894063,-77.1815372052758,-6.70128124883647,0,-273.311589554185,303.420297797515,302.619528357925,2.15407494902327,77.1815372052758,6.70128124883647
2022-07-31 06:00:00,-0.794353366081858,-0.0209179127423531,301.08416876389,418.885892114946,-0.000443608732894063,-72.1094613850545,-6.84711388224399,0,-274.052430642835,303.332400315805,302.666646223511,0.794628736756402,72.1094613850545,6.84711388224399
2022-07-31 07:00:00,-1.00611550996445,-0.231594267309575,300.975758702952,421.773974413416,-0.000443608732894063,-71.0233303948637,-7.44471065175093,0,-274.67255432195,303.332400315805,302.652285362715,1.03242642548595,71.0233303948637,7.44471065175093
2022-07-31 08:00:00,-1.4292623251024,0.213385696542688,300.969156808216,419.726598115406,28.8004179433066,-68.3729629068382,-7.74588674248387,76.029389670874,-274.506636786471,303.332400315805,302.807287711469,1.44510354281142,68.3729629068382,7.74588674248387
2022-07-31 09:00:00,-1.37547247572045,0.065059041925267,300.971820730653,424.696629375896,180.854751920571,-63.7166310063072,-8.08669126620798,380.936972091722,-274.436631713362,303.332400315805,303.035518581801,1.37701024338993,63.7166310063072,8.08669126620798
2022-07-31 10:00:00,-1.09463284105263,0.483130187904458,300.989425783284,422.373515001507,405.606539547162,-65.1821283232154,-8.73184215530432,679.004612154976,-274.651607922122,303.332400315805,303.267191311333,1.19650985586227,65.1821283232154,8.73184215530432
